y,p1,yhat,logloss,brier,acc,latency_ms,mem_mb,ece_win,cal_gap_win,cal_drift_score,cal_drift_flag,t,true_drift_region
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.10550001449883,154.55078125,0.07113653233376692,0.0144800105861152,0.0,False,69,False
0,3.573098684499093e-86,0,9.999778782803785e-13,1.2767034209169147e-171,1.0,3.193999989889562,154.55078125,0.07013460934315048,0.014276066775043172,0.0,False,70,False
0,8.404394358695406e-53,0,9.999778782803785e-13,7.063384453647116e-105,1.0,3.302199998870492,154.55078125,0.06916051754671784,0.014077788069834118,0.0,False,71,False
0,3.153245330498861e-58,0,9.999778782803785e-13,9.942956114312871e-116,1.0,3.80200007930398,154.55078125,0.06821311319676279,0.013884941657918592,0.0,False,72,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,4.994199960492551,154.55078125,0.06729131436977952,0.013697307311189955,0.0,False,73,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,4.467800026759505,154.56640625,0.06639409684484916,0.01351467654704075,0.0,False,74,False
0,1.1434799573772744e-68,0,9.999778782803785e-13,1.3075464129235333e-136,1.0,3.261999925598502,154.56640625,0.06552049030741694,0.013336851855632326,0.0,False,75,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.175900084897876,154.5703125,0.06466957484887897,0.013163645987377348,0.0,False,76,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,4.589800024405122,154.6015625,0.06384047773543186,0.01299488129523152,0.0,False,77,False
0,4.462158927167427e-24,0,9.999778782803785e-13,1.9910862291299963e-47,1.0,5.270899971947074,154.6015625,0.06303237042232512,0.012830389126937458,0.0,False,78,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,4.416499985381961,154.6171875,0.062244465792046004,0.012670009262850723,0.0,False,79,False
0,1.905283794552489e-39,0,9.999778782803785e-13,3.6301063377843307e-78,1.0,4.825500072911382,154.6171875,0.061476015597082476,0.012513589395408142,0.0,False,80,False
0,2.3282655165796893e-32,0,9.999778782803785e-13,5.4208203156940875e-64,1.0,5.185300018638372,154.68359375,0.06072630808980098,0.012360984646683615,0.0,False,81,False
0,3.695105667656771e-58,0,9.999778782803785e-13,1.365380589514919e-115,1.0,4.543600021861494,154.68359375,0.0599946658236588,0.012212057120819964,0.0,False,82,False
0,2.1359514206616212e-53,0,9.999778782803785e-13,4.562288471426398e-106,1.0,4.545400035567582,154.68359375,0.05928044361147239,0.012066675488429268,0.0,False,83,False
1,0.9999999999947313,1,5.268674385675022e-12,2.775892978212182e-23,1.0,3.3303999807685614,154.74609375,0.058583026627746025,0.01192471460026806,0.0,False,84,False
0,5.42084217306061e-61,0,9.999778782803785e-13,2.9385529865232478e-121,1.0,3.1568999402225018,154.74609375,0.05790182864370246,0.011786055128171935,0.0,False,85,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.222899977117777,154.74609375,0.057236290383430005,0.01165058323014695,0.0,False,86,False
0,3.218984354909816e-13,0,9.999778782803785e-13,1.0361860277154164e-25,1.0,4.045799956656992,154.74609375,0.05658587799270555,0.011518190238898995,0.0,False,87,False
0,2.806886266014099e-74,0,9.999778782803785e-13,7.878610510338572e-148,1.0,3.1826000194996595,154.765625,0.05595008161076504,0.011388772371046185,0.0,False,88,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.0756999040022492,154.765625,0.05532841403731212,0.011262230455812372,0.0,False,89,False
0,9.371869832911657e-63,0,9.999778782803785e-13,8.783194416503957e-125,1.0,3.9890999905765057,154.796875,0.05472040948745155,0.011138469681572671,0.0,False,90,False
1,0.0016811359546030418,0,6.388285550608292,0.9966405543088918,0.0,3.941100090742111,154.796875,0.06497691442829878,0.00016610735845346003,0.0,False,91,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.967899945564568,154.796875,0.06427823792906974,0.00016432125782495088,0.0,False,92,False
0,1.9944480406129472e-38,0,9.999778782803785e-13,3.9778229867048246e-76,1.0,3.0278998892754316,154.796875,0.06359442688727113,0.00016257315933743133,0.0,False,93,False
0,4.3813067120622037e-38,0,9.999778782803785e-13,1.9195848505161318e-75,1.0,2.9820000054314733,154.81640625,0.06292501186740512,0.00016086186292330051,0.0,False,94,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,2.9926999704912305,154.81640625,0.06226954299378637,0.00015918621851790382,0.0,False,95,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.3101000590249896,154.8203125,0.061627588942304,0.000157545123481595,0.0,False,96,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.0373999616131186,154.8359375,0.06099873599391312,0.00015593752018078222,0.0,False,97,False
1,4.3283481099919437e-05,0,10.047739494592154,0.9999134349112598,0.0,3.2044999534264207,154.8359375,0.07048316003962006,0.009946210500415997,0.0,False,98,False
0,0.029519839161225157,0,0.029964318788328174,0.0008714209041046024,1.0,3.213499905541539,154.8359375,0.06948313004761161,0.009551550003799592,0.0,False,99,False
0,1.1953300112127912e-54,0,9.999778782803785e-13,1.4288138357059714e-108,1.0,3.8423999212682247,154.8359375,0.06879517826496198,0.009456980201781817,0.0,False,100,False
0,4.923393205268998e-64,0,9.999778782803785e-13,2.423980065368894e-127,1.0,3.5794000141322613,154.8359375,0.06812071573295256,0.00936426470960744,0.0,False,101,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.160799969919026,154.8515625,0.06745934956078795,0.009273349518252039,0.0,False,102,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.100799978710711,154.8515625,0.06681070196885731,0.009184182695961163,0.0,False,103,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.0861999839544296,154.85546875,0.06617440956915392,0.009096714289332952,0.0,False,104,False
0,2.450854068956472e-08,0,2.4508540941733468e-08,6.006685667320496e-16,1.0,3.2256999984383583,154.85546875,0.0655501224552134,0.009010895998787016,0.0,False,105,False
0,2.8372832159872553e-63,0,9.999778782803785e-13,8.050176047722982e-126,1.0,4.2978000128641725,154.87109375,0.06493750448834225,0.008926682017489918,0.0,False,106,False
1,0.9999999978571459,1,2.142854118667407e-09,4.591823764050262e-18,1.0,3.3425999572500587,154.8828125,0.06433623127879418,0.00884402757420627,0.0,False,107,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.2154000364243984,154.8828125,0.06374599062486024,0.008762889706553034,0.0,False,108,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.1540999189019203,154.88671875,0.06316648161917968,0.00868322707285707,0.0,False,109,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,4.402399994432926,154.88671875,0.0625974142172051,0.008604999801930469,0.0,False,110,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.1131000723689795,154.890625,0.06203850873312291,0.008528169446555989,0.0,False,111,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.1632999889552593,154.91796875,0.06148949538150236,0.008452698920480284,0.0,False,112,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.0218000756576657,154.91796875,0.06095011384306814,0.008378552438721654,0.0,False,113,False
0,5.442771759762856e-67,0,9.999778782803785e-13,2.9623764428872057e-133,1.0,3.9035999216139317,154.91796875,0.06042011285312841,0.00830569546099369,0.0,False,114,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.139900043606758,154.91796875,0.059899249811291126,0.00823409463805408,0.0,False,115,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.245400032028556,154.91796875,0.05938729041119459,0.008163717760805711,0.0,False,116,False
0,4.6498704815661107e-32,0,9.999778782803785e-13,2.1621295495339854e-63,1.0,3.0978999566286802,154.91796875,0.05888400828906582,0.008094533711985319,0.0,False,117,False
0,2.832605657584251e-67,0,9.999778782803785e-13,8.023654811378307e-134,1.0,3.1587000703439116,154.91796875,0.05838918468999804,0.008026512420288012,0.0,False,118,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.3634999999776483,154.91796875,0.0579026081509147,0.007959624816785582,0.0,False,119,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.2743000192567706,154.91796875,0.05742407419925431,0.007893842793506356,0.0,False,120,False
0,0.004874563813927551,0,0.004886483250594323,2.3761372376051914e-05,1.0,3.130999975837767,154.93359375,0.05691342962537577,0.007789183722953619,0.0,False,121,False
1,5.93029762916088e-43,0,27.631021115928547,1.0,0.0,2.994899987243116,154.93359375,0.06458080011622638,0.01585593832683202,0.0,False,122,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.0771999154239893,154.93359375,0.06405998721206327,0.015728067856454364,0.0,False,123,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.4254000056535006,154.93359375,0.0635475073143667,0.01560224331360277,0.0,False,124,False
0,2.4121670013655133e-29,0,9.999778782803785e-13,5.818549642476692e-58,1.0,3.2380999764427543,154.96484375,0.06304316201822092,0.015478415985716976,0.0,False,125,False
0,4.9023933028309814e-14,0,9.999778782803785e-13,2.4033460095642058e-27,1.0,3.0839000828564167,154.96484375,0.06254675916768337,0.015356538694490496,0.0,False,126,False
0,1.6759473436654308e-21,0,9.999778782803785e-13,2.8087994987392138e-42,1.0,4.9226999981328845,154.99609375,0.06205811261168585,0.015236565735939844,0.0,False,127,False
0,3.891692038444765e-94,0,9.999778782803785e-13,1.5145266922094371e-187,1.0,4.504100070334971,154.99609375,0.061577041971285176,0.015118452823258077,0.0,False,128,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.2175000524148345,154.99609375,0.06110337241765994,0.015002157032309948,0.0,False,129,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.0375999631360173,155.0,0.0606369344602732,0.014887636749620514,0.0,False,130,False
0,1.0,1,27.63104323789336,1.0,0.0,3.1381999142467976,155.00390625,0.06775332132042264,0.007199094046971943,0.0,False,131,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,4.487399943172932,155.00390625,0.067243897851848,0.0071449655203029705,0.0,False,132,False
0,4.258451301098715e-28,0,9.999778782803785e-13,1.8134407483829343e-55,1.0,4.835300031118095,155.00390625,0.06674207771862527,0.007091644882091741,0.0,False,133,False
0,9.995124910069946e-08,0,9.995125405027883e-08,9.990252196790073e-15,1.0,3.0888000037521124,155.00390625,0.06624769121736693,0.0070391134388818055,0.0,False,134,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.1840999145060778,155.00390625,0.06576057584076868,0.0069873552518311954,0.0,False,135,False
0,1.479257869322371e-33,0,9.999778782803785e-13,2.1882038439521608e-66,1.0,3.3821999095380306,155.00390625,0.06528057163755138,0.006936352658752143,0.0,False,136,False
1,0.9999999999981224,1,1.8776091792478273e-12,3.525416229989081e-24,1.0,3.156400052830577,155.00390625,0.06480752401697584,0.006886089233702319,0.0,False,137,False
0,8.878141145494546e-111,0,9.999778782803785e-13,7.882139019932321e-221,1.0,3.027200000360608,155.00390625,0.06434128283699761,0.006836549023387928,0.0,False,138,False
0,1.0773064556006236e-31,0,9.999778782803785e-13,1.1605891992787783e-62,1.0,2.987900050356984,155.00390625,0.06388170224530476,0.006787716530363752,0.0,False,139,False
0,1.9655989535566174e-47,0,9.999778782803785e-13,3.8635792462228694e-94,1.0,2.984499908052385,155.00390625,0.06342864052725296,0.0067395766968150195,0.0,False,140,False
0,1.3434115253448184e-47,0,9.999778782803785e-13,1.8047545264292917e-94,1.0,5.2155000157654285,155.00390625,0.06298195996015962,0.006692114889090994,0.0,False,141,False
0,1.419478291534468e-31,0,9.999778782803785e-13,2.0149186201376117e-62,1.0,5.321800010278821,155.00390625,0.06254152667372495,0.006645316882873509,0.0,False,142,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,4.405700019560754,155.00390625,0.062107210516268524,0.006599168848964776,0.0,False,143,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,5.476299906149507,155.00390625,0.06167888492650117,0.006553657339661567,0.0,False,144,False
0,2.5028036067548144e-26,0,9.999778782803785e-13,6.264025893984908e-52,1.0,3.187099937349558,155.00390625,0.06125642681056623,0.0065087692756913285,0.0,False,145,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.9392999606207013,155.00390625,0.06083971642409977,0.006464491933679817,0.0,False,146,False
0,2.2385124304604474e-73,0,9.999778782803785e-13,5.01093790132594e-146,1.0,3.1219000229611993,155.00390625,0.06042863725907206,0.00642081293412794,0.0,False,147,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.294199937954545,155.0078125,0.06002307593518566,0.0063777202298720415,0.0,False,148,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.1894000712782145,155.0078125,0.05962292209561773,0.006335202095006209,0.0,False,149,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.0637999298051,155.0078125,0.059228068306905086,0.00629324711424456,-0.00039485378871264437,False,150,False
0,1.654766765914207e-22,0,9.999778782803785e-13,2.738253049574164e-44,1.0,3.296799957752228,155.01171875,0.05883840996278071,0.006251844172703469,-0.0007845121328370203,False,151,False
0,5.358867355097735e-41,0,9.999778782803785e-13,2.87174593295322e-81,1.0,3.072399995289743,155.01171875,0.05845384519178215,0.006210982446084479,-0.0011690769038355808,False,152,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.534400020726025,155.015625,0.0580742747684589,0.00617065139123979,-0.001548647327158828,False,153,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.1247000442817807,155.015625,0.0576996020280172,0.006130840737102794,-0.0019233200676005285,False,154,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.1544999219477177,155.015625,0.05732973278424787,0.006091540475967494,-0.0022931893113698615,False,155,False
0,1.0048456752022625e-69,0,9.999778782803785e-13,1.0097148309726907e-138,1.0,3.1480001052841544,155.015625,0.05696457525059023,0.0060527408551014905,-0.0026583468450274983,False,156,False
0,5.323839028419548e-42,0,9.999778782803785e-13,2.8343262000523196e-83,1.0,4.590399912558496,155.015625,0.05660403996419408,0.006014432368676825,-0.0030188821314236503,False,157,False
0,2.2042912597744145e-24,0,9.999778782803785e-13,4.858899957917875e-48,1.0,3.9520999416708946,155.015625,0.05624803971284696,0.005976605750005859,-0.003374882382770769,False,158,False
0,1.1824854611867834e-84,0,9.999778782803785e-13,1.3982718659181196e-168,1.0,3.091000020503998,155.015625,0.055896489464641666,0.005939251964068304,-0.003726432630976065,False,159,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.218000056222081,155.015625,0.055549306300265014,0.005902362200316313,-0.004073615795352717,False,160,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.1588999554514885,155.015625,0.055206409347794236,0.0058659278657464675,-0.004416512747823495,False,161,False
1,0.9999999538438219,1,4.615617916697139e-08,2.1303927769627713e-15,1.0,3.7851999513804913,155.015625,0.054867719436726935,0.0058299408613933235,-0.004755202658890796,False,162,False
0,1.647194302261252e-48,0,9.999778782803785e-13,2.7132490694019333e-96,1.0,3.104900009930134,155.015625,0.05453316017186885,0.005794392441506757,-0.005089761923748881,False,163,False
0,2.0288070234651703e-62,0,9.999778782803785e-13,4.116057938461604e-124,1.0,3.414300037547946,155.02734375,0.054202656170827215,0.005759274911558199,-0.0054202659247905155,False,164,False
0,7.610699887497205e-51,0,9.999778782803785e-13,5.792275277754997e-101,1.0,3.0637999298051,155.02734375,0.053876134145701755,0.005724580484380182,-0.0057467879499159755,False,165,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,3.92469996586442,155.02734375,0.05355352256399094,0.005690301559323985,-0.006069399531626787,False,166,False
0,7.188073342821103e-87,0,9.999778782803785e-13,5.166839838177534e-173,1.0,3.112599952146411,155.02734375,0.05323475159634815,0.00565643071670896,-0.006388170499269583,False,167,False
0,8.57827519438878e-75,0,9.999778782803785e-13,7.358680531066586e-149,1.0,3.104599891230464,155.02734375,0.052919753066192246,0.005622960712468039,-0.006703169029425485,False,168,False
0,6.124732527510534e-43,0,9.999778782803785e-13,3.7512348533545575e-85,1.0,3.181900014169514,155.05859375,0.05260846040109699,0.0055898844729829755,-0.007014461694520739,False,169,False
0,7.820709564175616e-69,0,9.999778782803785e-13,6.116349808718795e-137,1.0,3.9861000841483474,155.06640625,0.0523008085858859,0.005557195090099998,-0.007322113509731831,False,170,False
1,1.0,1,9.999778782803785e-13,0.0,1.0,4.134799935854971,155.06640625,0.05199673411736337,0.005524885816320435,-0.007626187978254359,False,171,False
0,7.052000191259522e-50,0,9.999778782803785e-13,4.973070669752433e-99,1.0,3.945100004784763,155.0703125,0.0516961749606156,0.005492950060156654,-0.007926747135002132,False,172,False
0,0.0006253344873307085,0,0.0006255300904904165,3.9104322104516006e-07,1.0,3.882499993778765,155.0703125,0.05139547663045499,0.0054577875052860825,-0.008227445465162742,False,173,False
